,image_doc_id,user_doc_id,amount_dist,vendor_name_dist,vendor_address_dist,date_dist,amount_img,amount_user,date_img,date_user,vendor_address_img,vendor_address_user,vendor_name_img,vendor_name_user,sum
622,00d0818597221,00d0989196649,,,14.670464515686035,9.215039253234863,,2.12,28/02/2018,2018-2-1,"18, 90SR CABLE BOX DISC","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
623,00d0255697730,00d0989196649,,,10.986930847167969,9.2493896484375,,2.12,06/05/2018,2018-2-1,"NO 35,JALAN INDAH 15/2,BUKIT INDAH 81200 JOHOR BAHRU, JOHOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
624,00d0981184214,00d0989196649,,,10.8147554397583,8.883587837219238,,2.12,30-04-2018,2018-2-1,"42-46, aun AAL iy SHAH 51200 KUALA LUMPUR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
625,00d0292723088,00d0989196649,,,11.606040000915527,10.946537971496582,,2.12,02/03/18,2018-2-1,"23, Jin Burung Jentayu, Tmn Bukit Maluri, Kepong, 52100 KL.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
626,00d0346543074,00d0989196649,,13.448814392089844,10.839917182922363,11.128195762634277,,2.12,09/01/2019,2018-2-1,"No,2&4, JALAN HARMONT 3/2, TAMAN DESA HARMONT. 81100 JOHOR BAHRUJOHOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",yee ABC HO TRADING,SYARIKAT PERNIAGAAN GIN KEE,
627,00d0234070159,00d0989196649,,,10.56042766571045,8.65500545501709,,2.12,01/02/2018,2018-2-1,"NO 12 GF, JALAN MAMANDA 5, | TAMAN DATO AHMAD RAZALI, JALAN AMPANG 68000 AMPANG, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
628,00d0328806229,00d0989196649,,14.110536575317383,,9.609284400939941,,2.12,25/12/2018,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",BOOK TAK (TAMAN DAYA) SDN 8HD,SYARIKAT PERNIAGAAN GIN KEE,
629,00d0174068255,00d0989196649,,16.780550003051758,11.453421592712402,12.047659873962402,,2.12,10/10/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",BAKERIES (KL ) SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
630,00d0781074499,00d0989196649,,,11.042195320129395,17.286161422729492,,2.12,FamilyMart,2018-2-1,"No 16A, Jalan Ascaka U8/83, Bukit Jelutong, 40150 Shah Alam, Selangor, DE.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
631,00d0781074499,00d0989196649,,,11.042195320129395,9.499603271484375,,2.12,16/04/2018,2018-2-1,"No 16A, Jalan Ascaka U8/83, Bukit Jelutong, 40150 Shah Alam, Selangor, DE.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
632,00d0787822677,00d0989196649,,,11.916714668273926,9.268855094909668,,2.12,17/05/2018,2018-2-1,"Bik 2, Unit Gi & G2, Bestari Terrace, Lot PTD 182908 & PTD 143216, Jalan Danga, Taman Nusa Bestari, 81300","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
633,00d0682202857,00d0989196649,,,3.5297138690948486,9.139715194702148,,2.12,12/02/2018,2018-2-1,"NO 290, JALAN AIR PANAS. SETAPAK, 93200, KUALA LUMPUR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
634,00d0834688755,00d0989196649,,,,11.591649055480957,,2.12,25 Mar 2018,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
635,00d0282138675,00d0989196649,,16.691171646118164,11.451570510864258,11.736044883728027,,2.12,24/07/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shalt Alam, Selangor. fel;","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",GARDENIA BAKERIES (KL) SDN BELD,SYARIKAT PERNIAGAAN GIN KEE,
636,00d0801912850,00d0989196649,,12.448953628540039,11.233366966247559,11.816673278808594,,2.12,23/09/2017,2018-2-1,"NO.2, JALAN METRO PERDANA TIMUR 11, KEPONG ENTERPRENUERS PARK, OFF JALAN KEPONG, §2100 KUALA LUMPUR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",TRADING SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
637,00d0196808024,00d0989196649,,14.67298698425293,,12.336727142333984,,2.12,05/07/2017,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.","STATIONERY SHOP NO. 31G&33G, JALAN SETIA INDAH xX ,U13/X 40170 SETIA ALAM",SYARIKAT PERNIAGAAN GIN KEE,
638,00d0828995688,00d0989196649,,17.906673431396484,9.649786949157715,12.511951446533203,,2.12,ann32018,2018-2-1,"19, JALAN KANCIL, OFF JALAN PUDLL, 59700 KUALA LUMPUR MALAYSIA","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",GL HANDICRAFT & TAILORING,SYARIKAT PERNIAGAAN GIN KEE,
639,00d0242366463(1),00d0989196649,,,,19.973379135131836,,2.12,02 Grand Total mcr 35 Cash,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
640,00d0541369548,00d0989196649,,,,12.218740463256836,,2.12,13-02-2016,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
641,00d0702637244,00d0989196649,,,10.583616256713867,9.324108123779297,,2.12,28/04/2018,2018-2-1,"3RD FLR, AEON TAMAN HALURI SC JLN JEJAKA, TAMAN MALURT CHERAS, 55100 KUALA LUMPUR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
642,00d0741384754,00d0989196649,,10.812788963317871,10.949724197387695,10.142498970031738,,2.12,04 Jun 2018,2018-2-1,"12, Jalan Tampoi 7/4,Kawasan Perindustrian: Tampoi,81200 Johor Bahru, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",UNIHAKKA INTERNATIONAL SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
643,00d0890929577,00d0989196649,,,10.339183807373047,9.7138671875,,2.12,20/04/2018,2018-2-1,"3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
644,00d0532350198,00d0989196649,,,,9.047648429870605,,2.12,09/03/2018,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
645,00d0543055869,00d0989196649,,13.056546211242676,14.156388282775879,10.972079277038574,,2.12,Sales]2018-01-05,2018-2-1,"No.J-G-02, Soho KI, Solaris Mont Kiera, 50 480 KL","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",Dakgal Solaris BRN GST,SYARIKAT PERNIAGAAN GIN KEE,
646,00d0447521528,00d0989196649,,14.604394912719727,11.921605110168457,11.362546920776367,,2.12,18,2018-2-1,"LOT iu51-A & 1851-B, JALAN FPB 6, KAWASAN PERINDUSTRIAN BALAUNG, 43300 SERI KEMBANGAN, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",Mj SON BHD,SYARIKAT PERNIAGAAN GIN KEE,
647,00d0271405634,00d0989196649,,,,14.246984481811523,,2.12,17/05/17,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
648,00d0904741091,00d0989196649,,10.812788963317871,11.02439022064209,10.339007377624512,,2.12,13 May 2018,2018-2-1,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",UNIHAKKA INTERNATIONAL SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
649,00d0390492165,00d0989196649,,10.926517486572266,,10.925009727478027,,2.12,31/03/2017,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",LIVES PuaRHACY SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
650,00d0237756126,00d0989196649,,,12.56399154663086,12.008845329284668,,2.12,15/07/2017,2018-2-1,"SHOP NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
651,00d0776331594,00d0989196649,,16.641908645629883,9.846041679382324,9.652013778686523,,2.12,26/02/2018,2018-2-1,"Lot F1-01, 6, Jalan 8/27A, Seksyen 5 Wangsa Maju, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",Eco-Shop Marketing Sdn Bhd,SYARIKAT PERNIAGAAN GIN KEE,
652,00d0269258457,00d0989196649,,14.422309875488281,13.608863830566406,12.253515243530273,,2.12,15/09/2017,2018-2-1,"{SETIA ALAM) SON BHO 'Q29737-X NO. 17-G, JALAN SETIA INDAH (X),LB/X, ETT ALA SEXSYEN 13, 40170 SHAH","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",HUAT HARDWARE ENTERPRISE,SYARIKAT PERNIAGAAN GIN KEE,
653,00d0201817639,00d0989196649,,15.27070140838623,14.980280876159668,,,2.12,,2018-2-1,BOOK CO. (M) SDN BHD,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.","Total RM 49,",SYARIKAT PERNIAGAAN GIN KEE,
654,00d0201817639,00d0989196649,,15.27070140838623,9.852758407592773,,,2.12,,2018-2-1,"No 8, Jalan 7/118B, Desa Tun Razak 56000 Kuala Lumpur, Malaysia , SUNWAY VELOCITY","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.","Total RM 49,",SYARIKAT PERNIAGAAN GIN KEE,
655,00d0139642641,00d0989196649,,15.479482650756836,11.0568208694458,,,2.12,,2018-2-1,"42, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor .","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",UNIHAKKA INTERNATIONAL SDN BHD 30 May 2018,SYARIKAT PERNIAGAAN GIN KEE,
656,00d0320587587,00d0989196649,,,10.86679744720459,,,2.12,,2018-2-1,"No. 343, Jalan Kurau, Sungai Rengit, 81620 Pengerang, Johor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
657,00d0551541808,00d0989196649,,,11.901854515075684,,,2.12,,2018-2-1,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG ,. 43300 SERI KEMBANGAN, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
658,00d0362311019,00d0989196649,,15.677653312683105,14.585174560546875,,,2.12,,2018-2-1,"LOT P.T, 33198, BATU 4 TALQH KAPAK, MUKIN","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",SPEED WART S/,SYARIKAT PERNIAGAAN GIN KEE,
659,00d0921867955,00d0989196649,,,11.716425895690918,,,2.12,,2018-2-1,"LOT 1851-A & 1851-8, JALAN KPB §, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
660,00d0885837043,00d0989196649,,12.20744800567627,10.985918998718262,,,2.12,,2018-2-1,"LOT NO.:G1.1164,GROUND FLOOR, SUNWAY PYRAMID,NO.3,JALAN PJS 11/15, BANDAR SUNWAY,47500 PETALING JAYA","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",PRESTIGE SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
661,00d0220981260,00d0989196649,,12.205492973327637,10.647675514221191,,,2.12,,2018-2-1,"(SETIA ALAM Yo ae BH NO. 17-6, JALAN SETIA -THDAH (X) ULZ/¥, SETA ALAM, SEKSYEN 13, 40170 SHAH","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",HUAT HARUWARKE. ENTERPRISE,SYARIKAT PERNIAGAAN GIN KEE,
662,00d0834036599,00d0989196649,,11.391865730285645,11.418013572692871,,,2.12,,2018-2-1,"NO.32 & 33, JALAN SR 1/9, SEKSYEN 9, TAMAN SERDANG RAYA, 43300 SERI KEMBANGAN, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",WAN HING STATIONERY SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
663,00d0608566104,00d0989196649,,,12.40057373046875,,,2.12,,2018-2-1,"SHOP NO. 31G&33G, JALAN SETIA INDAH X ,Ui3/X 40170 SETIA ALAM","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
664,00d0340785534,00d0989196649,,12.357396125793457,11.964225769042969,,,2.12,,2018-2-1,"LOT 1851-A & 1851-B, JALAN KP3 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERT KEMBANGAN, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",O.T.¥. (M) SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
665,00d0702366697,00d0989196649,,11.391865730285645,11.418013572692871,,,2.12,,2018-2-1,"NO.32 & 33, JALAN SR 1/9, SEKSYEN 9, TAMAN SERDANG RAYA, 43300 SERI KEMBANGAN, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",WAN HING STATIONERY SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
666,00d0953772440,00d0989196649,,11.824289321899414,11.257416725158691,,,2.12,,2018-2-1,"No, 94G, Jalan Dinar G U5/B Taman Subang Perdana, Sek,U3, 40150 Sheh Alam Selangor OLE, Q3-78459183 ST","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",Broadview Marketing Sdn Bhd,SYARIKAT PERNIAGAAN GIN KEE,
667,00d0982931302,00d0989196649,,,11.345108032226562,,,2.12,,2018-2-1,"NO. 31G833G, JALAN SETIA INDAH X es 40170 SETIA ALAM","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
668,00d0963161084,00d0989196649,,,16.770170211791992,,,2.12,,2018-2-1,"Far feecheck, email ""","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
669,00d0207352920,00d0989196649,,,12.224081993103027,,,2.12,,2018-2-1,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
670,00d0976342068,00d0989196649,,,10.701841354370117,,,2.12,,2018-2-1,"LOT 485, TNN LEMBAH KERAMAT JEN ULU KELANG 54200 KUALA LUMPUR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
671,00d0463604996,00d0989196649,,14.800063133239746,11.129631042480469,,,2.12,,2018-2-1,"12, Jalan Tampoi 7/4,Kawasan Perindustrian ‘Tampoi 81200 Johor Bahru, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",UNIHAKKA INTERNATIONAL SDN BHD 21 Mar 2018,SYARIKAT PERNIAGAAN GIN KEE,
672,00d0266020596,00d0989196649,,15.33042049407959,14.767325401306152,,,2.12,,2018-2-1,"LOT f.T. 2Bii, JALAN ANSS TAMAN BERKELEY $4 150 KLANG, SCLANGCR 131?","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",SPEED HART 5/2,SYARIKAT PERNIAGAAN GIN KEE,
673,00d0165073570,00d0989196649,,,9.893484115600586,,,2.12,,2018-2-1,No 2A Jalan Cochrane Taman Maluri 55100 KUALA LUMPUR,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
674,00d0484942812,00d0989196649,,16.110897064208984,11.691055297851562,,,2.12,,2018-2-1,"NO 31G, JALAN SEPADU C asic, SECTION 26, TAMAN INDUSTRIES, AX\s 40400 SHAH ALAM, SELANGOR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",ELECTRICAL TRADING SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
675,00d0969391958,00d0989196649,,13.200315475463867,12.26608943939209,,,2.12,,2018-2-1,"NO.4 & 6, JALAN $S15/4B, 47500 SUBANG JAYA, SELANGOR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",MAKASSAR FRESH MARKET S/,SYARIKAT PERNIAGAAN GIN KEE,
676,00d0531848355,00d0989196649,,15.321733474731445,11.02439022064209,,,2.12,,2018-2-1,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",UNIHAKKA INTERNATIONAL SDN BHD 18 Jun 2018,SYARIKAT PERNIAGAAN GIN KEE,
677,00d0119878906,00d0989196649,,,10.839470863342285,,,2.12,,2018-2-1,"30, Jln Kebudayaan 7, Tmn Universiti 81300 Skudai, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
678,00d0147748424,00d0989196649,,15.35971736907959,11.02439022064209,,,2.12,,2018-2-1,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",UNIHAKKA INTERNATIONAL SDN BHD 11 Jun 2018,SYARIKAT PERNIAGAAN GIN KEE,
679,00d0365513088,00d0989196649,,15.481512069702148,11.39963436126709,,,2.12,,2018-2-1,"42, Jalan Tampoi 7/4,Kawasan Perindustrian ‘Tampoi.81200 Johor Bahru,Johar","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",UNIHAKKA INTERNATIONAL SDN BHD. 30 Mar 2018,SYARIKAT PERNIAGAAN GIN KEE,
680,00d0601744334,00d0989196649,,17.066003799438477,11.360644340515137,,,2.12,,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",GARDENIA BAKERIES (KL) SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
681,00d0601744334,00d0989196649,,13.049517631530762,11.360644340515137,,,2.12,,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",MAKASSAR FRESH MARKET SON BHD,SYARIKAT PERNIAGAAN GIN KEE,
682,00d0601744334,00d0989196649,,17.066003799438477,11.576436996459961,,,2.12,,2018-2-1,"GROUND FLOOK, NO. 4 & 6, JALAN SS 15/4B, 4750@ SUBANG JAYA, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",GARDENIA BAKERIES (KL) SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
683,00d0601744334,00d0989196649,,13.049517631530762,11.576436996459961,,,2.12,,2018-2-1,"GROUND FLOOK, NO. 4 & 6, JALAN SS 15/4B, 4750@ SUBANG JAYA, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",MAKASSAR FRESH MARKET SON BHD,SYARIKAT PERNIAGAAN GIN KEE,
684,00d0799986048,00d0989196649,,,11.803753852844238,,,2.12,,2018-2-1,"""& HANDICRAFT & TAILCRING 19, JALAM KARCIL, OFF JALAN BUDU, §9700 KUALA LUMBUR MALAYSIA","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
685,00d0443910003,00d0989196649,,,14.980280876159668,,,2.12,,2018-2-1,BOOK CO. (M) SDN BHD,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
686,00d0443910003,00d0989196649,,,12.286042213439941,,,2.12,,2018-2-1,"No 8, Jalan 7/1188, Desa Tun Razak 56000 Kuala Lumpur, Malaysia EMPIRE SHOPPING GALLERY","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
687,00d0987973134,00d0989196649,,,11.273750305175781,,,2.12,,2018-2-1,"No.25, Jalan Metro Perdana Barat 2, Taman Usahawan Kepong, Kepong Utara, 52100 Kuala Lumpur.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
688,00d0178057064,00d0989196649,,15.141345977783203,12.354394912719727,,,2.12,,2018-2-1,"No.1, Jalan Permas 10/5, Bandar Baru Permas Jaya 81750 Johor Bahru, Johor. www.moon’","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",MOONLIGHT CAKE HOUSE SDN BHD 862725-U,SYARIKAT PERNIAGAAN GIN KEE,
689,00d0692152542,00d0989196649,,,12.56399154663086,,,2.12,,2018-2-1,"SHOP NO. 31G&33G, JALAN SETIA INDAH X ,U13/x 40170 SETIA ALAM","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
690,00d0582732557,00d0989196649,,10.051630973815918,11.755264282226562,,,2.12,,2018-2-1,"No. 76, Jalan SS15/#B, #7500 Subang Jaya, Selangor D.E.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",KHIAM AIK CHAN SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
691,00d0961798581,00d0989196649,,,13.738701820373535,,,2.12,,2018-2-1,LOT 2942 SERT St KLANG stantina 1,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
692,00d0529128132,00d0989196649,,11.569716453552246,17.35995864868164,,,2.12,,2018-2-1,22 May 2018,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
693,00d0529128132,00d0989196649,,11.569716453552246,11.290528297424316,,,2.12,,2018-2-1,"42, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
694,00d0116292534,00d0989196649,,14.870567321777344,12.979157447814941,,,2.12,,2018-2-1,"Lot B-005-006, Basement Level 1 The Starling Mall Jalan §$21/60, Danansara Utama.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",Beauty Sdn Bhd,SYARIKAT PERNIAGAAN GIN KEE,
695,00d0737345187,00d0989196649,,,12.423112869262695,,,2.12,,2018-2-1,"LOT NO. 623, GIANT KELANA JAYA : LOT PT244, JLN PERBANDARAN S56/4 PUSAT BANDAR KELANA JAYA, PETALING","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
696,00d0777749051,00d0989196649,,,12.004751205444336,,,2.12,,2018-2-1,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
697,00d0817761748,00d0989196649,,10.812788963317871,18.014577865600586,,,2.12,,2018-2-1,42 Jun 2018,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",UNIHAKKA INTERNATIONAL SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
698,00d0817761748,00d0989196649,,10.812788963317871,11.02439022064209,,,2.12,,2018-2-1,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",UNIHAKKA INTERNATIONAL SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
699,00d0999793595,00d0989196649,,10.812788963317871,18.683393478393555,,,2.12,,2018-2-1,20 Jun 2018,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",UNIHAKKA INTERNATIONAL SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
700,00d0999793595,00d0989196649,,10.812788963317871,11.02439022064209,,,2.12,,2018-2-1,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",UNIHAKKA INTERNATIONAL SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
701,00d0923796657,00d0989196649,,14.422309875488281,13.36571216583252,,,2.12,,2018-2-1,(SETIA ALAM) SDN BHD,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",HUAT HARDWARE ENTERPRISE,SYARIKAT PERNIAGAAN GIN KEE,
702,00d0923796657,00d0989196649,,14.422309875488281,13.316450119018555,,,2.12,,2018-2-1,"17-6, JALAN SETIA INTAN ce","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",HUAT HARDWARE ENTERPRISE,SYARIKAT PERNIAGAAN GIN KEE,
703,00d0330285744,00d0989196649,,,12.004751205444336,,,2.12,,2018-2-1,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
